event_slug;event_name;date;city;country;sport;distance;official_url;completion_score;priority;missing_count;missing_fields;present_fields;has_detail_record;last_checked;verification_status
2-zarrentin-triathlon-2026;2. Zarrentin Triathlon;28.06.2026;Zarrentin;Germany;Triathlon;Triathlon;http://www.tollense-timing.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
hersbrucker-volkstriathlon-2026-2026;Hersbrucker Volkstriathlon 2026;28.06.2026;Hersbruck;Germany;Triathlon;Triathlon;http://www.volkstriathlon-hersbruck.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
28-dreikirchener-systemceram-triathlon-2026;28. Dreikirchener systemceram Triathlon;28.06.2026;Dreikirchen;Germany;Triathlon;Triathlon;http://www.SC-Dreikirchen.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
wedemark-spass-triathlon-2026;Wedemark-Spass-Triathlon;28.06.2026;Wedemark;Germany;Triathlon;Triathlon;http://www.wedemark-spass-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
21-sparkassen-triathlon-braunschweig-2026;21. Sparkassen Triathlon Braunschweig;28.06.2026;Braunschweig;Germany;Triathlon;Triathlon;http://triathlon-team-bs.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
19-dtu-triathlon-schultour-2026-2026;19. DTU Triathlon Schultour 2026;01.07.2026;Neubrandenburg;Germany;Triathlon;Triathlon;http://www.sc-neubrandenburg.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
werbellinseetriathlon-2026;WerbellinseeTriathlon;04.07.2026;Joachimsthal;Germany;Triathlon;Triathlon;http://www.werbellinseetriathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
sparkassen-triathlon-tag-schopfheim-2026;Sparkassen Triathlon Tag Schopfheim;04.07.2026;Schopfheim;Germany;Triathlon;Triathlon;http://www.tsch-langenau.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
35-altmuhltriathlon-leutershausen-2026;35. Altmühltriathlon Leutershausen;04.07.2026;Leutershausen;Germany;Triathlon;Olympic Triathlon;http://www.tv-leutershausen.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
berliner-volkstriathlon-2026;Berliner Volkstriathlon;05.07.2026;Berlin;Germany;Triathlon;Triathlon;http://www.wj-tools.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
13-wanzleber-sparkassen-triathlon-2026;13. Wanzleber Sparkassen Triathlon;05.07.2026;Wanzleben-Börde;Germany;Triathlon;Triathlon;http://www.triathlon-wanzleben.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
lexware-freiburg-triathlon-2026-2026;LEXWARE Freiburg-Triathlon 2026;05.07.2026;Freiburg im Breisgau;Germany;Triathlon;Triathlon;http://www.triteamfreiburg.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
32-poggensee-triathlon-2026;32.Poggensee Triathlon;05.07.2026;Bad Oldesloe;Germany;Triathlon;Triathlon;http://Spiridon-oldesloe.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
saerbecker-triathlon-2026;Saerbecker Triathlon;05.07.2026;Saerbeck;Germany;Triathlon;Triathlon;http://www.wasser-freizeit.de/veranstaltungen/saerbecker-triathlon/ausschreibung;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
scott-tegernsee-triathlon-2026-2026;SCOTT Tegernsee Triathlon 2026;05.07.2026;Gmund a. Tegernsee;Germany;Triathlon;Triathlon;http://www.tegernsee-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
volksbank-schultriathlon-ahlen-2026-2026;Volksbank Schultriathlon Ahlen 2026;09.07.2026;Ahlen;Germany;Triathlon;Triathlon;http://www.asc-ahlen.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
10-schulmeisterschaft-im-triathlon-2026;10. Schulmeisterschaft im Triathlon;10.07.2026;Deggendorf;Germany;Triathlon;Triathlon;http://www.lv-deggendorf.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
suzuki-world-triathlon-hamburg-2026-2026;SUZUKI World Triathlon Hamburg 2026;11.07.2026;Hamburg;Germany;Triathlon;Triathlon;http://hamburg.triathlon.org/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
11-wuggi-triathlon-2026;11. Wuggi-Triathlon;11.07.2026;Prackenbach;Germany;Triathlon;Triathlon;http://www.bayronman.com;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
schluchsee-triathlon-2026;Schluchsee Triathlon;11.07.2026;Schluchsee;Germany;Triathlon;Triathlon;http://www.triathlon-schluchsee.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
43-gealan-triathlon-der-ifl-hof-2026;43. GEALAN Triathlon der IfL Hof;11.07.2026;Hof;Germany;Triathlon;Triathlon;http://www.ifl-hof.de/sportarten/gealan-triathlon.html;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
26-ammerseetriathlon-2026;26.Ammerseetriathlon;11.07.2026;Dießen am Ammersee;Germany;Triathlon;Triathlon;http://www.triathlon-riederau.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
14-stadtwerke-dusseldorf-familientriathlon-2026;14. Stadtwerke Düsseldorf Familientriathlon;11.07.2026;Düsseldorf;Germany;Triathlon;Triathlon;http://www.swd-familientriathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
piratentriathlon-amberg-2026;Piratentriathlon Amberg;11.07.2026;Amberg;Germany;Triathlon;Triathlon;http://www.cis-amberg.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
raiffeisentriathlon-2026;Raiffeisentriathlon;12.07.2026;Hamm (Sieg);Germany;Triathlon;Triathlon;http://www.raiffeisentriathlon.de/hamm;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
5-stadtwerke-bochum-triathlon-2026;5. Stadtwerke-Bochum-Triathlon;12.07.2026;Bochum;Germany;Triathlon;Triathlon;http://www.bwbochum.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
41-neue-rostocker-wg-triathlon-2026;41. Neue Rostocker WG Triathlon;12.07.2026;Rostock;Germany;Triathlon;Triathlon;http://www.tc-fiko.de/events/rostocker-triathlon/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
hager-papprint-biospharentriathlon-2026;Hager Papprint Biosphärentriathlon;12.07.2026;Gersheim;Germany;Triathlon;Triathlon;http://www.biosphaeren-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
schlaubetal-triathlon-2026;Schlaubetal- Triathlon;12.07.2026;Müllrose;Germany;Triathlon;Triathlon;http://www.tripoint-ffo.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
16-hensel-recycling-churfranken-triathlon-2026;16. Hensel Recycling Churfranken Triathlon;12.07.2026;Niedernberg;Germany;Triathlon;Triathlon;http://www.tripaul.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
iok-triathlon-verl-2026;IOK-Triathlon Verl;12.07.2026;Verl;Germany;Triathlon;Triathlon;http://www.triathlon-verl.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
38-altmark-triathlon-2026;38. Altmark-Triathlon;12.07.2026;Hassel OT Wischer;Germany;Triathlon;Triathlon;http://altmark-triathlon.com;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
offendorf-triathlon-2026;Offendorf-Triathlon;12.07.2026;Ratekau;Germany;Triathlon;Triathlon;http://offendorf-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
holzland-triathlon-hassmersheim-2026;Holzland Triathlon Haßmersheim;12.07.2026;Haßmersheim;Germany;Triathlon;Triathlon;http://www.holzland-triathlon-hassmersheim.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
cross-triathlon-tsv-karlstadt-2026;Cross Triathlon TSV Karlstadt;12.07.2026;Karlstadt;Germany;Triathlon;Triathlon;http://www.triathlon-karlstadt.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
apian-schultriathlon-2026;Apian-Schultriathlon;14.07.2026;85051 Ingolstadt;Germany;Triathlon;Triathlon;http://www.apian.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
hoglworther-see-triathlon-2026;Höglwörther-See-Triathlon;18.07.2026;Anger;Germany;Triathlon;Triathlon;http://www.sc-anger.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
mohnesee-triathlon-2026-2026;Möhnesee Triathlon 2026;18.07.2026;Möhnesee;Germany;Triathlon;Triathlon;http://www.moehnesee-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
39-velburger-kirchweihtriathlon-2026;39. Velburger Kirchweihtriathlon;18.07.2026;Velburg;Germany;Triathlon;Triathlon;http://tv-velburg.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
41-welzheimer-triathlon-2026;41. Welzheimer Triathlon;18.07.2026;Welzheim;Germany;Triathlon;Triathlon;http://www.welzheimer-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
mey-generalbau-triathlon-tubingen-2026;Mey Generalbau Triathlon Tübingen;19.07.2026;Tübingen;Germany;Triathlon;Triathlon;http://www.mey-generalbau-triathlon.com/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
35-kratschmayer-triathlon-2026;35. Kratschmayer Triathlon;19.07.2026;Waldenburg;Germany;Triathlon;Triathlon;http://www.tsg-waldenburg.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
23-sparkassen-triathlon-dortmund-2026-2026;23. Sparkassen-Triathlon Dortmund 2026;19.07.2026;Dortmund;Germany;Triathlon;Triathlon;http://www.sparkassen-triathlon-dortmund.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
19-rheinstetten-triathlon-2026;19. Rheinstetten Triathlon;19.07.2026;Rheinstetten;Germany;Triathlon;Triathlon;http://sportfreunde-forchheim.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
landkreis-schultriathlon-roth-2026-2026;Landkreis-Schultriathlon Roth 2026;21.07.2026;Roth;Germany;Triathlon;Triathlon;http://schulamt-rh-sc.de/landkreis-schultriathlon;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
further-schultriathlon-2026;Fürther Schultriathlon;22.07.2026;Fürth;Germany;Triathlon;Triathlon;http://www.fuerth.de/schultriathlon;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
25-schultriathlon-sonnenlugerschule-mengen-2026;25. Schultriathlon Sonnenlugerschule Mengen;22.07.2026;Mengen;Germany;Triathlon;Triathlon;http://www.sonnenluger.sig.schule-bw.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
die-finals-2026-sprint-triathlon-steinhuder-meer-2026;Die Finals 2026 - Sprint Triathlon Steinhuder Meer;23.07.2026;Wunstorf;Germany;Triathlon;Sprint;http://www.triathlond-events.de/de/triathlon-steinhuder-meer;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
33-hofheimer-triathlon-2026;33. Hofheimer Triathlon;25.07.2026;Hofheim i. UFr.;Germany;Triathlon;Triathlon;http://www.tria-hofheim.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
40-muritz-triathlon-2026;40. Müritz-Triathlon;25.07.2026;Waren (Müritz);Germany;Triathlon;Triathlon;http://www.mueritzsportclub.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
2-malteser-triathlon-2026;2. Malteser Triathlon;25.07.2026;Heitersheim;Germany;Triathlon;Triathlon;http://www.maltesertriathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
14-schongau-triathlon-2026;14. Schongau Triathlon;26.07.2026;Schongau;Germany;Triathlon;Triathlon;http://www.schongau-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
35-m-net-erlanger-triathlon-2026;35. M-net Erlanger Triathlon;26.07.2026;Erlangen;Germany;Triathlon;Triathlon;http://www.erlangertriathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
sparkasse-passau-triathlon-niederbayern-2026-2026;Sparkasse Passau TRIATHLON NIEDERBAYERN 2026;26.07.2026;Pocking;Germany;Triathlon;Triathlon;http://triathlon-niederbayern.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
40-worthsee-triathlon-2026;40. Wörthsee-Triathlon;26.07.2026;Wörthsee;Germany;Triathlon;Triathlon;http://www.woerthseetriathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
kindelsberg-triathlon-2026;Kindelsberg Triathlon;26.07.2026;Hilchenbach;Germany;Triathlon;Triathlon;http://www.kindelsberg-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
43-leipziger-triathlon-2026;43. Leipziger Triathlon;26.07.2026;Leipzig;Germany;Triathlon;Triathlon;http://www.leipziger-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
heidelberg-triathlon-2026;Heidelberg Triathlon;26.07.2026;Heidelberg;Germany;Triathlon;Triathlon;http://www.heidelberg-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
31-swb-silbersee-triathlon-bremen-stuhr-2026;31. swb-Silbersee-Triathlon / Bremen-Stuhr;26.07.2026;Stuhr;Germany;Triathlon;Olympic Triathlon;http://www.swb-silbersee-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
17-eology-mainfrankentriathlon-2026;17. eology Mainfrankentriathlon;01.08.2026;Kitzingen;Germany;Triathlon;Triathlon;http://www.mainfrankentriathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
41-ravensburger-triathlon-2026;41. Ravensburger Triathlon;01.08.2026;Ravensburg;Germany;Triathlon;Triathlon;http://www.ravensburger-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
38-sassenberger-triathlon-2026-2026;38. Sassenberger Triathlon 2026;02.08.2026;Sassenberg;Germany;Triathlon;Triathlon;http://sassenbergertriathlon.de/de/home;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
7-scharmutzelsee-triathlon-2026;7. Scharmützelsee-Triathlon;02.08.2026;Bad Saarow;Germany;Triathlon;Triathlon;http://www.tv-fuerstenwalde.org;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
frankfurt-city-triathlon-2026;Frankfurt City Triathlon;02.08.2026;Frankfurt am Main;Germany;Triathlon;Triathlon;http://www.frankfurt-city-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
2-nagler-see-jedermanntriathlon-2026;2. Nagler See Jedermanntriathlon;02.08.2026;Nagel;Germany;Triathlon;Triathlon;http://www.runningconcepts.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
38-kamener-sparkassentriathlon-2026;38. Kamener Sparkassentriathlon;02.08.2026;Kamen;Germany;Triathlon;Triathlon;http://kamen-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
oettinger-triathlon-2026;Oettinger Triathlon;02.08.2026;Oettingen i. Bayern;Germany;Triathlon;Triathlon;http://Triathlon-Oettingen.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
35-regensburger-triathlon-2026;35. Regensburger Triathlon;02.08.2026;Regensburg;Germany;Triathlon;Triathlon;http://www.tristar-regensburg.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
brawo-triathlon-salgitter-2026;BraWo Triathlon Salgitter;02.08.2026;Salzgitter;Germany;Triathlon;Triathlon;http://www.triathlon-salzgitter.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
stadtwerke-borken-triathlon-2026;Stadtwerke Borken Triathlon;08.08.2026;Borken;Germany;Triathlon;Triathlon;http://www.stadtwerke-borken-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
37-bergsee-triathlon-2026;37. Bergsee Triathlon;08.08.2026;Schleusingen;Germany;Triathlon;Triathlon;http://www.triathlonclub-suhl.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
19-licher-triathlon-2026;19. Licher Triathlon;08.08.2026;Lich;Germany;Triathlon;Triathlon;http://www.licher-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
datagroup-triathlon-nurnberg-2026;DATAGROUP Triathlon Nürnberg;09.08.2026;Nürnberg;Germany;Triathlon;Triathlon;http://www.nuernberg-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
kraichgau-energie-summertime-triathlon-2026;Kraichgau Energie Summertime Triathlon;09.08.2026;Karlsdorf-Neuthard;Germany;Triathlon;Triathlon;http://www.summertime-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
26-pohler-triathlon-2026;26. Pöhler-Triathlon;09.08.2026;Pöhl;Germany;Triathlon;Triathlon;http://www.poehler-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
14-gewoba-city-triathlon-bremen-2026;14. GEWOBA City Triathlon Bremen;09.08.2026;Bremen;Germany;Triathlon;Triathlon;http://www.gewoba-citytriathlon-bremen.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
rheiner-channel-triathlon-2026;Rheiner Channel Triathlon;09.08.2026;Rheine;Germany;Triathlon;Triathlon;http://www.sc-altenrheine.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
35-maibacher-triathlon-2026;35. Maibacher Triathlon;09.08.2026;Butzbach;Germany;Triathlon;Triathlon;http://www.maibacher-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
nordschwarzwald-triathlon-2026;Nordschwarzwald Triathlon;15.08.2026;Nagold;Germany;Triathlon;Triathlon;http://www.nordschwarzwald-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
o-see-challenge-dm-cross-triathlon-xterra-2026;O-SEE Challenge/DM Cross Triathlon/XTERRA;15.08.2026;Olbersdorf;Germany;Triathlon;Triathlon;http://www.o-see-challenge.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
12-altwarmbuchener-triathlon-am-15-16-8-2026-2026;12. Altwarmbüchener Triathlon am 15./16.8.2026;15.08.2026;Hannover;Germany;Triathlon;Triathlon;http://www.sc-altwarmbuechen.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
bornsdorf-triathlon-2026-2026;Bornsdorf-Triathlon 2026;15.08.2026;Heideblick-Bornsdorf;Germany;Triathlon;Triathlon;http://www.bornsdorf-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
37-kn-forde-triathlon-2026-2026;37. KN Förde Triathlon 2026;16.08.2026;Kiel;Germany;Triathlon;Triathlon;http://www.kiel-triathlon.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
23-rodgau-triathlon-2026;23. Rodgau Triathlon;16.08.2026;Rodgau;Germany;Triathlon;Triathlon;http://tsv-dudenhofen.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
